expected, result, bool
-0.213088, -0.198733, 0
-0.209514, -0.194805, 0
-0.204395, -0.189351, 0
-0.197177, -0.181868, 0
-0.187737, -0.172237, 0
-0.175932, -0.160296, 0
-0.161940, -0.146249, 0
-0.146441, -0.130766, 0
-0.129272, -0.113704, 0
-0.110360, -0.095015, 0
-0.090327, -0.075248, 0
-0.069527, -0.054810, 0
-0.047704, -0.033409, 0
-0.025497, -0.011701, 0
-0.003062, 0.010158, 0
0.019643, 0.032192, 0
0.041941, 0.053750, 0
0.064512, 0.075519, 0
0.086537, 0.096662, 0
0.107758, 0.116979, 0
0.128067, 0.136346, 0
0.147581, 0.154861, 0
0.165802, 0.172069, 0
0.182849, 0.188103, 0
0.198889, 0.203136, 0
0.213634, 0.216864, 0
0.227533, 0.229771, 0
0.239944, 0.241208, 0
0.250538, 0.250875, 1
0.259717, 0.259184, 0
0.266798, 0.265437, 0
0.272147, 0.270006, 0
0.275487, 0.272666, 0
0.277510, 0.274037, 0
0.277961, 0.273916, 0
0.276956, 0.272407, 0
0.275383, 0.270368, 0
0.272918, 0.267520, 0
0.269676, 0.263980, 0
0.265008, 0.259094, 0
0.259593, 0.253504, 0
0.253985, 0.247763, 0
0.247793, 0.241520, 0
0.240569, 0.234282, 0
0.232765, 0.226516, 0
0.224656, 0.218493, 0
0.216344, 0.210293, 0
0.207765, 0.201820, 0
0.198910, 0.193084, 0
0.189502, 0.183827, 0
0.180067, 0.174546, 0
0.170288, 0.164945, 0
0.160391, 0.155241, 0
0.150754, 0.145814, 0
0.141631, 0.136887, 0
0.132410, 0.127879, 0
0.123669, 0.119365, 0
0.115556, 0.111480, 0
0.107647, 0.103815, 0
0.099687, 0.096106, 0
0.092449, 0.089152, 0
0.085204, 0.082229, 0
0.078131, 0.075504, 0
0.071277, 0.069018, 0
0.064282, 0.062467, 0
0.057841, 0.056467, 0
0.051278, 0.050399, 0
0.044862, 0.044512, 1
0.038461, 0.038642, 0
0.031791, 0.032568, 0
0.025147, 0.026502, 0
0.018414, 0.020381, 0
0.011669, 0.014249, 0
0.005360, 0.008508, 0
-0.000431, 0.003228, 0
-0.005692, -0.001477, 0
-0.010335, -0.005607, 0
-0.014983, -0.009787, 0
-0.018801, -0.013200, 0
-0.021908, -0.015981, 0
-0.024660, -0.018448, 0
-0.026781, -0.020352, 0
-0.028294, -0.021724, 0
-0.029622, -0.022958, 0
-0.030691, -0.023996, 0
-0.031062, -0.024404, 0
-0.031167, -0.024596, 0
-0.031264, -0.024882, 0
-0.030799, -0.024657, 0
-0.029920, -0.024055, 0
-0.028587, -0.023090, 0
-0.026705, -0.021655, 0
-0.024113, -0.019544, 0
-0.020564, -0.016539, 0
-0.016211, -0.012813, 0
-0.010887, -0.008147, 0
-0.004715, -0.002667, 0
0.002398, 0.003721, 0
0.010183, 0.010789, 0
0.018813, 0.018701, 1
0.027997, 0.027127, 0
0.037222, 0.035639, 0
0.046443, 0.044132, 0
0.056163, 0.053115, 0
0.065112, 0.061333, 0
0.073429, 0.068957, 0
0.081007, 0.075883, 0
0.087232, 0.081501, 0
0.091691, 0.085398, 0
0.094772, 0.087997, 0
0.096507, 0.089280, 0
0.096685, 0.089066, 0
0.095690, 0.087745, 0
0.093413, 0.085182, 0
0.090159, 0.081698, 0
0.086070, 0.077441, 0
0.081135, 0.072420, 0
0.074877, 0.066135, 0
0.068021, 0.059323, 0
0.060260, 0.051674, 0
0.051659, 0.043260, 0
0.042700, 0.034521, 0
0.033610, 0.025699, 0
0.024376, 0.016774, 0
0.015306, 0.008027, 0
0.006576, -0.000335, 0
-0.002087, -0.008563, 0
-0.010694, -0.016705, 0
-0.018511, -0.024048, 0
-0.025512, -0.030537, 0
-0.031512, -0.036016, 0
-0.036315, -0.040322, 0
-0.038962, -0.042495, 0
-0.039966, -0.043026, 0
-0.039105, -0.041724, 0
-0.036620, -0.038832, 0
-0.032307, -0.034107, 0
-0.025967, -0.027369, 0
-0.018083, -0.019152, 0
-0.007995, -0.008801, 0
0.004111, 0.003516, 1
0.018134, 0.017666, 1
0.033552, 0.033139, 0
0.050494, 0.050067, 1
0.068766, 0.068272, 0
0.088102, 0.087461, 0
0.108140, 0.107288, 0
0.128647, 0.127519, 0
0.149137, 0.147666, 0
0.169721, 0.167846, 0
0.189984, 0.187639, 0
0.210104, 0.207235, 0
0.229581, 0.226146, 0
0.248230, 0.244151, 0
0.265774, 0.261009, 0
0.282489, 0.277028, 0
0.297803, 0.291646, 0
0.311565, 0.304702, 0
0.323964, 0.316395, 0
0.334627, 0.326348, 0
0.343499, 0.334501, 0
0.350591, 0.340875, 0
0.355906, 0.345520, 0
0.359434, 0.348416, 0
0.360813, 0.349191, 0
0.360314, 0.348173, 0
0.358110, 0.345494, 0
0.354164, 0.341159, 0
0.348934, 0.335582, 0
0.342212, 0.328590, 0
0.334237, 0.320418, 0
0.325167, 0.311195, 0
0.315396, 0.301338, 0
0.304749, 0.290678, 0
0.293201, 0.279208, 0
0.280906, 0.267058, 0
0.268242, 0.254580, 0
0.254892, 0.241479, 0
0.240715, 0.227569, 0
0.225795, 0.212963, 0
0.210491, 0.198019, 0
0.194960, 0.182883, 0
0.179054, 0.167369, 0
0.162467, 0.151206, 0
0.145550, 0.134724, 0
0.128402, 0.118042, 0
0.110611, 0.100738, 0
0.092988, 0.083622, 0
0.075167, 0.066303, 0
0.057399, 0.049052, 0
0.039453, 0.031633, 0
0.021558, 0.014283, 0
0.003677, -0.003053, 0
-0.014455, -0.020601, 0
-0.032795, -0.038294, 0
-0.051109, -0.055938, 0
-0.070037, -0.074154, 0
-0.088998, -0.092353, 0
-0.107597, -0.110161, 0
-0.126268, -0.128014, 0
-0.145421, -0.146294, 0
-0.164535, -0.164495, 0
-0.183561, -0.182556, 0
-0.202616, -0.200629, 0
-0.221139, -0.218124, 0
-0.240057, -0.235968, 0
-0.258337, -0.253191, 0
-0.276366, -0.270181, 0
-0.293574, -0.286363, 0
-0.309758, -0.301552, 0
-0.325131, -0.316008, 0
-0.339249, -0.329242, 0
-0.352462, -0.341601, 0
-0.364480, -0.352849, 0
-0.375606, -0.363253, 0
-0.385483, -0.372504, 0
-0.394188, -0.380683, 0
-0.401575, -0.387639, 0
-0.407886, -0.393604, 0
-0.412947, -0.398404, 0
-0.416879, -0.402183, 0
-0.419543, -0.404784, 0
-0.421189, -0.406432, 0
-0.421981, -0.407266, 0
-0.421352, -0.406770, 0
-0.419466, -0.405129, 0
-0.416248, -0.402180, 0
-0.411038, -0.397313, 0
-0.403709, -0.390393, 0
-0.394650, -0.381813, 0
-0.383844, -0.371508, 0
-0.371739, -0.359925, 0
-0.357863, -0.346590, 0
-0.343179, -0.332450, 0
-0.327658, -0.317461, 0
-0.311920, -0.302261, 0
-0.295854, -0.286728, 0
-0.280082, -0.271471, 0
-0.264805, -0.256658, 0
-0.250397, -0.242693, 0
-0.236782, -0.229499, 0
-0.224178, -0.217268, 0
-0.213393, -0.206814, 0
-0.203810, -0.197485, 0
-0.195587, -0.189507, 0
-0.188518, -0.182647, 0
-0.182920, -0.177199, 0
-0.178552, -0.172956, 0
-0.175387, -0.169868, 0
-0.173524, -0.168033, 0
-0.172699, -0.167184, 0
-0.172918, -0.167362, 0
-0.174088, -0.168413, 0
-0.175827, -0.170010, 0
-0.177807, -0.171799, 0
-0.180298, -0.174049, 0
-0.182637, -0.176133, 0
-0.184610, -0.177820, 0
-0.186330, -0.179235, 0
-0.187762, -0.180338, 0
-0.188242, -0.180471, 0
-0.187949, -0.179826, 0
-0.186823, -0.178305, 0
-0.184555, -0.175639, 0
-0.180740, -0.171503, 0
-0.175159, -0.165623, 0
-0.167805, -0.158031, 0
-0.158731, -0.148791, 0
-0.147781, -0.137721, 0
-0.134572, -0.124446, 0
-0.119331, -0.109217, 0
-0.102450, -0.092409, 0
-0.084044, -0.074161, 0
-0.063944, -0.054292, 0
-0.042571, -0.033253, 0
-0.019715, -0.010829, 0
0.004418, 0.012800, 0
0.029620, 0.037373, 0
0.055457, 0.062557, 0
0.081647, 0.088021, 0
0.107918, 0.113480, 0
0.134073, 0.138801, 0
0.159834, 0.163675, 0
0.185186, 0.188085, 0
0.209998, 0.211914, 0
0.234138, 0.235034, 0
0.257662, 0.257522, 1
0.280474, 0.279261, 0
0.302026, 0.299728, 0
0.322116, 0.318735, 0
0.340589, 0.336136, 0
0.357360, 0.351881, 0
0.372295, 0.365826, 0
0.385539, 0.378103, 0
0.397030, 0.388659, 0
0.406717, 0.397452, 0
0.414561, 0.404432, 0
0.420350, 0.409437, 0
0.423964, 0.412334, 0
0.425813, 0.413544, 0
0.425719, 0.412888, 0
0.423769, 0.410456, 0
0.420100, 0.406384, 0
0.414994, 0.400975, 0
0.408404, 0.394156, 0
0.400947, 0.386549, 0
0.392576, 0.378107, 0
0.383525, 0.369071, 0
0.373519, 0.359142, 0
0.362635, 0.348397, 0
0.351011, 0.336995, 0
0.338732, 0.325013, 0
0.325739, 0.312383, 0
0.312633, 0.299674, 0
0.299475, 0.286958, 0
0.285814, 0.273770, 0
0.272059, 0.260555, 0
0.258278, 0.247360, 0
0.244629, 0.234309, 0
0.230523, 0.220821, 0
0.216270, 0.207214, 0
0.201566, 0.193202, 0
0.186987, 0.179323, 0
0.172300, 0.165336, 0
0.157751, 0.151518, 0
0.142964, 0.137478, 0
0.128511, 0.123760, 0
0.113879, 0.109892, 0
0.098939, 0.095765, 0
0.083682, 0.081371, 0
0.067775, 0.066362, 0
0.051467, 0.050972, 1
0.034607, 0.035069, 1
0.017619, 0.019060, 0
0.000232, 0.002686, 0
-0.017542, -0.014034, 0
-0.035515, -0.030941, 0
-0.053107, -0.047461, 0
-0.070967, -0.064258, 0
-0.088692, -0.080898, 0
-0.105832, -0.096978, 0
-0.122521, -0.112653, 0
-0.138573, -0.127727, 0
-0.153732, -0.141969, 0
-0.167723, -0.155098, 0
-0.180783, -0.167375, 0
-0.192387, -0.178297, 0
-0.202555, -0.187863, 0
-0.212068, -0.196874, 0
-0.220736, -0.205169, 0
-0.228546, -0.212702, 0
-0.235356, -0.219314, 0
-0.241419, -0.225288, 0
-0.246639, -0.230547, 0
-0.250654, -0.234720, 0
-0.253659, -0.237994, 0
-0.255619, -0.240335, 0
-0.256707, -0.241874, 0
-0.256842, -0.242568, 0
-0.255856, -0.242210, 0
-0.253456, -0.240511, 0
-0.249980, -0.237797, 0
-0.244912, -0.233540, 0
-0.238395, -0.227885, 0
-0.230184, -0.220591, 0
-0.221423, -0.212767, 0
-0.211706, -0.203976, 0
-0.201336, -0.194504, 0
-0.190684, -0.184724, 0
-0.180193, -0.175077, 0
-0.169714, -0.165422, 0
-0.159175, -0.155650, 0
-0.149473, -0.146671, 0
-0.140366, -0.138211, 0
-0.131743, -0.130183, 0
-0.124339, -0.123340, 0
-0.118110, -0.117595, 1
-0.112545, -0.112457, 0
-0.108345, -0.108628, 0
-0.105076, -0.105698, 0
-0.103137, -0.104043, 0
-0.101728, -0.102862, 0
-0.101221, -0.102546, 0
-0.101281, -0.102759, 0
-0.101955, -0.103563, 0
-0.103398, -0.105099, 0
-0.105310, -0.107060, 0
-0.107626, -0.109390, 0
-0.110203, -0.111902, 0
-0.112865, -0.114455, 0
-0.115877, -0.117330, 0
-0.118392, -0.119679, 0
-0.120519, -0.121624, 0
-0.122052, -0.122963, 0
-0.122350, -0.123069, 0
-0.121547, -0.122050, 1
-0.119334, -0.119602, 0
-0.115402, -0.115430, 1
-0.109682, -0.109483, 0
-0.102427, -0.102023, 1
-0.093032, -0.092439, 0
-0.081355, -0.080601, 1
-0.067957, -0.067082, 0
-0.052674, -0.051735, 0
-0.035547, -0.034592, 0
-0.016338, -0.015432, 0
0.004793, 0.005573, 0
0.027557, 0.028136, 1
0.051431, 0.051754, 0
0.076389, 0.076399, 1
0.101981, 0.101618, 1
0.127953, 0.127144, 0
0.154473, 0.153143, 0
0.180801, 0.178888, 0
0.206749, 0.204207, 0
0.232103, 0.228842, 0
0.257099, 0.253080, 0
0.281152, 0.276342, 0
0.304084, 0.298455, 0
0.325904, 0.319435, 0
0.346730, 0.339388, 0
0.366317, 0.358073, 0
0.384442, 0.375318, 0
0.401032, 0.391068, 0
0.415818, 0.405026, 0
0.428971, 0.417365, 0
0.439994, 0.427665, 0
0.449494, 0.436471, 0
0.457249, 0.443577, 0
0.463350, 0.449101, 0
0.467616, 0.452860, 0
0.470066, 0.454842, 0
0.471077, 0.455453, 0
0.470475, 0.454526, 0
0.468558, 0.452354, 0
0.464977, 0.448591, 0
0.460153, 0.443657, 0
0.454260, 0.437698, 0
0.447015, 0.430502, 0
0.438972, 0.422549, 0
0.430116, 0.413816, 0
0.420398, 0.404269, 0
0.409628, 0.393737, 0
0.398430, 0.382798, 0
0.386451, 0.371110, 0
0.373508, 0.358503, 0
0.360112, 0.345492, 0
0.346607, 0.332389, 0
0.332671, 0.318897, 0
0.317863, 0.304547, 0
0.303236, 0.290414, 0
0.288310, 0.276010, 0
0.273109, 0.261323, 0
0.257780, 0.246529, 0
0.242405, 0.231697, 0
0.226813, 0.216649, 0
0.211347, 0.201757, 0
0.195822, 0.186827, 0
0.180196, 0.171826, 0
0.164863, 0.157132, 0
0.148953, 0.141866, 0
0.132895, 0.126511, 0
0.116457, 0.110809, 0
0.099306, 0.094471, 0
0.081875, 0.077854, 0
0.064191, 0.061027, 0
0.045909, 0.043653, 0
0.027023, 0.025732, 0
0.008263, 0.007930, 1
-0.010986, -0.010322, 0
-0.030396, -0.028727, 0
-0.049932, -0.047238, 0
-0.068969, -0.065285, 0
-0.087663, -0.082981, 0
-0.105730, -0.100075, 0
-0.123439, -0.116793, 0
-0.140501, -0.132879, 0
-0.156174, -0.147620, 0
-0.171210, -0.161736, 0
-0.185450, -0.175109, 0
-0.198399, -0.187234, 0
-0.210628, -0.198702, 0
-0.221980, -0.209372, 0
-0.232460, -0.219236, 0
-0.242497, -0.228725, 0
-0.251839, -0.237624, 0
-0.260660, -0.246060, 0
-0.268482, -0.253585, 0
-0.275274, -0.260183, 0
-0.281179, -0.266006, 0
-0.286011, -0.270884, 0
-0.289523, -0.274539, 0
-0.291655, -0.276915, 0
-0.292406, -0.277987, 0
-0.292032, -0.278014, 0
-0.290191, -0.276614, 0
-0.287387, -0.274314, 0
-0.283613, -0.271092, 0
-0.278878, -0.266943, 0
-0.273310, -0.261968, 0
-0.267386, -0.256663, 0
-0.261205, -0.251121, 0
-0.254894, -0.245429, 0
-0.248761, -0.239885, 0
-0.243343, -0.234990, 0
-0.238461, -0.230610, 0
-0.234182, -0.226801, 0
-0.230871, -0.223903, 0
-0.228250, -0.221664, 0
-0.226572, -0.220291, 0
-0.225595, -0.219572, 0
-0.225301, -0.219532, 0
-0.226094, -0.220533, 0
-0.228021, -0.222589, 0
-0.230315, -0.224968, 0
-0.233431, -0.228140, 0
-0.237597, -0.232322, 0
-0.242108, -0.236810, 0
-0.247135, -0.241789, 0
-0.252681, -0.247271, 0
-0.258653, -0.253181, 0
-0.265188, -0.259617, 0
-0.271749, -0.266066, 0
-0.278684, -0.272845, 0
-0.285104, -0.279076, 0
-0.291244, -0.285031, 0
-0.297058, -0.290650, 0
-0.302117, -0.295524, 0
-0.306472, -0.299696, 0
-0.309998, -0.303038, 0
-0.312164, -0.305056, 0
-0.313163, -0.305928, 0
-0.312671, -0.305327, 0
-0.310760, -0.303315, 0
-0.306962, -0.299452, 0
-0.301446, -0.293906, 0
-0.293870, -0.286340, 0
-0.284533, -0.277073, 0
-0.273447, -0.266088, 0
-0.260533, -0.253339, 0
-0.246027, -0.239077, 0
-0.230142, -0.223511, 0
-0.213294, -0.207045, 0
-0.195663, -0.189839, 0
-0.177054, -0.171719, 0
-0.157644, -0.152868, 0
-0.137927, -0.133757, 0
-0.117878, -0.114383, 0
-0.097710, -0.094942, 0
-0.077341, -0.075360, 0
-0.057431, -0.056265, 0
-0.037959, -0.037657, 1
-0.019665, -0.020239, 1
-0.002251, -0.003705, 0
0.014370, 0.012017, 0
0.030246, 0.026997, 0
0.044847, 0.040714, 0
0.058454, 0.053439, 0
0.070993, 0.065127, 0
0.082451, 0.075731, 0
0.092497, 0.084954, 0
0.101355, 0.093060, 0
0.109285, 0.100293, 0
0.115957, 0.106326, 0
0.121656, 0.111447, 0
0.126618, 0.115900, 0
0.130584, 0.119428, 0
0.133801, 0.122284, 0
0.136795, 0.124991, 0
0.139077, 0.127058, 0
0.140732, 0.128559, 0
0.141575, 0.129333, 0
0.141681, 0.129451, 0
0.141330, 0.129157, 0
0.140267, 0.128214, 0
0.138839, 0.126973, 0
0.136819, 0.125176, 0
0.134295, 0.122921, 0
0.131246, 0.120143, 0
0.127536, 0.116719, 0
0.122831, 0.112342, 0
0.117771, 0.107649, 0
0.112311, 0.102577, 0
0.106300, 0.096952, 0
0.100004, 0.091076, 0
0.093897, 0.085387, 0
0.087457, 0.079361, 0
0.080748, 0.073063, 0
0.074075, 0.066785, 0
0.067436, 0.060557, 0
0.060475, 0.054046, 0
0.053493, 0.047510, 0
0.046501, 0.040999, 0
0.039708, 0.034712, 0
0.032506, 0.028076, 0
0.024920, 0.021091, 0
0.016911, 0.013721, 0
0.008684, 0.006183, 0
0.000001, -0.001776, 0
-0.008899, -0.009915, 0
-0.018224, -0.018402, 1
-0.027873, -0.027211, 0
-0.037559, -0.036034, 0
-0.047548, -0.045094, 0
-0.057405, -0.054000, 0
-0.066730, -0.062371, 0
-0.075741, -0.070419, 0
-0.084409, -0.078118, 0
-0.092430, -0.085177, 0
-0.099773, -0.091586, 0
-0.106518, -0.097413, 0
-0.112547, -0.102566, 0
-0.117774, -0.106928, 0
-0.122272, -0.110604, 0
-0.126084, -0.113649, 0
-0.129757, -0.116583, 0
-0.132901, -0.119062, 0
-0.135563, -0.121103, 0
-0.137882, -0.122872, 0
-0.139515, -0.124024, 0
-0.140512, -0.124620, 0
-0.140604, -0.124401, 0
-0.139542, -0.123080, 0
-0.137718, -0.121103, 0
-0.134772, -0.118080, 0
-0.130917, -0.114216, 0
-0.125736, -0.109109, 0
-0.119131, -0.102664, 0
-0.111593, -0.095356, 0
-0.103195, -0.087260, 0
-0.093509, -0.077902, 0
-0.083296, -0.068049, 0
-0.072876, -0.058051, 0
-0.062243, -0.047863, 0
-0.051386, -0.037432, 0
-0.040512, -0.026987, 0
-0.029961, -0.016897, 0
-0.020211, -0.007585, 0
-0.011264, 0.000951, 0
-0.003372, 0.008464, 0
0.003619, 0.015101, 0
0.009502, 0.020676, 0
0.014567, 0.025473, 0
0.019194, 0.029866, 0
0.022645, 0.033126, 0
0.025059, 0.035410, 0
0.026794, 0.037029, 0
0.027478, 0.037641, 0
0.027569, 0.037687, 0
0.026584, 0.036718, 0
0.024875, 0.035091, 0
0.022410, 0.032708, 0
0.019311, 0.029726, 0
0.015751, 0.026342, 0
0.011546, 0.022355, 0
0.007254, 0.018276, 0
0.002896, 0.014190, 0
-0.001817, 0.009770, 0
-0.006822, 0.005067, 0
-0.011610, 0.000595, 0
-0.015971, -0.003473, 0
-0.019873, -0.007089, 0
-0.022626, -0.009599, 0
-0.024506, -0.011249, 0
-0.025023, -0.011547, 0
-0.024267, -0.010610, 0
-0.022188, -0.008426, 0
-0.018307, -0.004500, 0
-0.013058, 0.000724, 0
-0.006387, 0.007305, 0
0.001673, 0.015216, 0
0.011245, 0.024563, 0
0.021931, 0.034958, 0
0.033828, 0.046487, 0
0.046937, 0.059145, 0
0.060832, 0.072504, 0
0.075595, 0.086616, 0
0.090868, 0.101141, 0
0.106415, 0.115874, 0
0.122579, 0.131131, 0
0.138660, 0.146210, 0
0.154841, 0.161329, 0
0.170507, 0.175867, 0
0.185882, 0.190020, 0
0.201108, 0.203976, 0
0.215842, 0.217389, 0
0.229849, 0.230041, 1
0.242689, 0.241505, 0
0.254681, 0.252093, 0
0.265523, 0.261505, 0
0.274931, 0.269461, 0
0.283045, 0.276157, 0
0.289647, 0.281366, 0
0.295122, 0.285482, 0
0.298843, 0.287892, 0
0.301000, 0.288791, 0
0.301760, 0.288347, 0
0.301143, 0.286605, 0
0.299168, 0.283570, 0
0.295921, 0.279355, 0
0.291571, 0.274112, 0
0.286042, 0.267770, 0
0.279325, 0.260340, 0
0.271810, 0.252203, 0
0.263391, 0.243271, 0
0.254305, 0.233754, 0
0.244648, 0.223729, 0
0.234450, 0.213241, 0
0.224211, 0.202785, 0
0.213473, 0.191894, 0
0.202531, 0.180866, 0
0.191298, 0.169632, 0
0.179955, 0.158349, 0
0.168547, 0.147031, 0
0.156896, 0.135547, 0
0.145329, 0.124198, 0
0.133677, 0.112797, 0
0.122053, 0.101441, 0
0.110822, 0.090496, 0
0.099819, 0.079807, 0
0.089188, 0.069504, 0
0.079300, 0.059957, 0
0.069968, 0.051022, 0
0.060915, 0.042408, 0
0.051928, 0.033890, 0
0.042801, 0.025289, 0
0.033646, 0.016692, 0
0.024368, 0.008026, 0
0.015214, -0.000464, 0
0.005794, -0.009126, 0
-0.003698, -0.017825, 0
-0.013256, -0.026547, 0
-0.023209, -0.035570, 0
-0.033295, -0.044652, 0
-0.043186, -0.053494, 0
-0.053053, -0.062239, 0
-0.062734, -0.070736, 0
-0.071831, -0.078641, 0
-0.080184, -0.085771, 0
-0.087595, -0.091966, 0
-0.094604, -0.097763, 0
-0.100531, -0.102465, 0
-0.105773, -0.106505, 0
-0.110597, -0.110179, 0
-0.114606, -0.113053, 0
-0.118292, -0.115652, 0
-0.121712, -0.118050, 0
-0.124897, -0.120309, 0
-0.127760, -0.122272, 0
-0.130502, -0.124210, 0
-0.132928, -0.125917, 0
-0.135119, -0.127475, 0
-0.137295, -0.129115, 0
-0.139015, -0.130416, 0
-0.140476, -0.131563, 0
-0.141685, -0.132524, 0
-0.142485, -0.133190, 0
-0.142189, -0.132872, 0
-0.141059, -0.131822, 0
-0.139179, -0.130095, 0
-0.136212, -0.127343, 0
-0.132402, -0.123829, 0
-0.127860, -0.119647, 0
-0.122694, -0.114890, 0
-0.116901, -0.109570, 0
-0.110455, -0.103643, 0
-0.103824, -0.097540, 0
-0.096854, -0.091123, 0
-0.090138, -0.084988, 0
-0.084160, -0.079553, 0
-0.078486, -0.074420, 0
-0.073469, -0.069955, 0
-0.069229, -0.066234, 0
-0.065568, -0.063055, 0
-0.062584, -0.060536, 0
-0.060170, -0.058564, 0
-0.058591, -0.057392, 0
-0.058040, -0.057203, 0
-0.057932, -0.057406, 0
-0.058630, -0.058353, 0
-0.060337, -0.060227, 1
-0.062675, -0.062699, 1
-0.065925, -0.066009, 1
-0.070045, -0.070126, 1
-0.074870, -0.074867, 1
-0.079978, -0.079847, 1
-0.086061, -0.085737, 1
-0.092510, -0.091921, 0
-0.099334, -0.098435, 0
-0.106459, -0.105192, 0
-0.113757, -0.112056, 0
-0.121099, -0.118917, 0
-0.128269, -0.125594, 0
-0.134973, -0.131768, 0
-0.140603, -0.136858, 0
-0.145200, -0.140916, 0
-0.148322, -0.143505, 0
-0.150215, -0.144865, 0
-0.150525, -0.144673, 0
-0.149257, -0.142944, 0
-0.146474, -0.139712, 0
-0.142206, -0.135010, 0
-0.136389, -0.128829, 0
-0.128914, -0.121049, 0
-0.119607, -0.111476, 0
-0.109008, -0.100677, 0
-0.097139, -0.088672, 0
-0.083626, -0.075080, 0
-0.069154, -0.060611, 0
-0.053771, -0.045294, 0
-0.037825, -0.029457, 0
-0.021235, -0.013048, 0
-0.004188, 0.003720, 0
0.013260, 0.020796, 0
0.030799, 0.037882, 0
0.048666, 0.055259, 0
0.066661, 0.072708, 0
0.084503, 0.089922, 0
0.101557, 0.106312, 0
0.118163, 0.122238, 0
0.133665, 0.137051, 0
0.148317, 0.150978, 0
0.161638, 0.163552, 0
0.173788, 0.174940, 0
0.184828, 0.185214, 1
0.194461, 0.194113, 1
0.202928, 0.201859, 0
0.209526, 0.207766, 0
0.214683, 0.212274, 0
0.218347, 0.215340, 0
0.220368, 0.216831, 0
0.221113, 0.217089, 0
0.220629, 0.216177, 0
0.218633, 0.213809, 0
0.214856, 0.209724, 0
0.209831, 0.204446, 0
0.203577, 0.198033, 0
0.195849, 0.190224, 0
0.187221, 0.181576, 0
0.177452, 0.171866, 0
0.166979, 0.161533, 0
0.155763, 0.150502, 0
0.143869, 0.138857, 0
0.131033, 0.126332, 0
0.117568, 0.113209, 0
0.103833, 0.099845, 0
0.089649, 0.086080, 0
0.074980, 0.071837, 0
0.060388, 0.057710, 0
0.046124, 0.043931, 0
0.031804, 0.030083, 0
0.017715, 0.016466, 0
0.004170, 0.003381, 0
-0.009175, -0.009480, 1
-0.022274, -0.022136, 1
-0.034984, -0.034401, 0
-0.047261, -0.046218, 0
-0.059258, -0.057745, 0
-0.070874, -0.068892, 0
-0.082313, -0.079825, 0
-0.093845, -0.090806, 0
-0.105428, -0.101846, 0
-0.117241, -0.113083, 0
-0.129362, -0.124599, 0
-0.141610, -0.136216, 0
-0.154249, -0.148157, 0
-0.166955, -0.160138, 0
-0.179960, -0.172360, 0
-0.193127, -0.184703, 0
-0.205893, -0.196641, 0
-0.218275, -0.208163, 0
-0.229973, -0.218997, 0
-0.241176, -0.229344, 0
-0.251622, -0.238914, 0
-0.261172, -0.247603, 0
-0.270142, -0.255732, 0
-0.278474, -0.263232, 0
-0.286452, -0.270403, 0
-0.293616, -0.276811, 0
-0.300598, -0.283101, 0
-0.306930, -0.288772, 0
-0.312663, -0.293933, 0
-0.318596, -0.299402, 0
-0.323887, -0.304302, 0
-0.328197, -0.308344, 0
-0.331776, -0.311749, 0
-0.334697, -0.314584, 0
-0.336735, -0.316638, 0
-0.337525, -0.317563, 0
-0.336790, -0.317075, 0
-0.335030, -0.315676, 0
-0.331801, -0.312947, 0
-0.327003, -0.308769, 0
-0.320825, -0.303300, 0
-0.313317, -0.296606, 0
-0.304473, -0.288677, 0
-0.294247, -0.279414, 0
-0.283364, -0.269513, 0
-0.271534, -0.258738, 0
-0.259024, -0.247332, 0
-0.245782, -0.235211, 0
-0.232253, -0.222827, 0
-0.218714, -0.210427, 0
-0.205196, -0.198036, 0
-0.191721, -0.185670, 0
-0.178279, -0.173309, 0
-0.165273, -0.161342, 0
-0.152578, -0.149607, 0
-0.140602, -0.138550, 0
-0.129047, -0.127873, 0
-0.117713, -0.117370, 0
-0.107485, -0.107895, 0
-0.097676, -0.098766, 0
-0.088676, -0.090396, 0
-0.080495, -0.082760, 0
-0.073092, -0.075814, 0
-0.066569, -0.069710, 0
-0.061041, -0.064510, 0
-0.056281, -0.059981, 0
-0.052729, -0.056617, 0
-0.050214, -0.054227, 0
-0.048457, -0.052519, 0
-0.047395, -0.051439, 0
-0.046727, -0.050706, 0
-0.046616, -0.050447, 0
-0.046270, -0.049903, 0
-0.046020, -0.049421, 0
-0.045286, -0.048428, 0
-0.043848, -0.046695, 0
-0.041698, -0.044238, 0
-0.038637, -0.040870, 0
-0.034535, -0.036441, 0
-0.029226, -0.030804, 0
-0.022617, -0.023887, 0
-0.014366, -0.015330, 0
-0.004720, -0.005386, 1
0.006147, 0.005753, 1
0.018055, 0.017882, 1
0.031467, 0.031471, 1
0.045856, 0.045973, 1
0.061417, 0.061574, 0
0.078040, 0.078166, 1
0.095465, 0.095511, 0
0.113841, 0.113737, 1
0.132960, 0.132626, 1
0.152382, 0.151787, 1
0.172092, 0.171179, 0
0.192076, 0.190752, 0
0.211928, 0.210124, 0
0.231752, 0.229384, 0
0.251262, 0.248277, 0
0.270108, 0.266428, 0
0.288425, 0.284024, 0
0.306053, 0.300878, 0
0.322531, 0.316575, 0
0.337879, 0.331107, 0
0.351884, 0.344281, 0
0.364459, 0.356018, 0
0.375844, 0.366566, 0
0.385779, 0.375685, 0
0.394294, 0.383383, 0
0.401378, 0.389665, 0
